Title,Year,Username,UserID,Date,Start,Finish,Paused,Duration,Percent,Platform,Player,Type,Transcode,RatingKey
Fallout - The Target,2024,kregorkruusvald,168005844,04/14/2024,19:24,20:25,0 mins,1 hr,100,Android,Smart TV Pro,episode,direct play,138434
Fallout - The End,2024,kregorkruusvald,168005844,04/14/2024,18:14,19:24,0 mins,1 hr 11 mins,100,Android,Smart TV Pro,episode,direct play,138433
Grey's Anatomy - Never Felt So Alone,2024,Kristina K,16439482,04/14/2024,15:24,18:10,14 mins,42 mins,100,tvOS,Apple TV,episode,direct play,138392
Turning Point: The Bomb and the Cold War  - Institutional Insanity,2024,Rauno T,8898770,04/14/2024,16:34,17:38,10 secs,1 hr 4 mins,100,tvOS,Apple TV,episode,direct play,135291
Turning Point: The Bomb and the Cold War  - Poisoning the Soil,2024,Rauno T,8898770,04/14/2024,19:39,16:34,23 mins,60 mins,100,tvOS,Apple TV,episode,direct play,135290
Seinfeld - The Checks,1996,Rauno T,8898770,04/14/2024,12:34,16:09,6 mins,23 mins,100,tvOS,Apple TV,episode,direct play,126743
90 Day Fiancé: Happily Ever After? - The Boy Who Cried Divorce,2024,Rauno T,8898770,04/14/2024,11:47,13:31,5 mins,1 hr 20 mins,100,tvOS,Apple TV,episode,direct play,138032
The Handmaid's Tale - Safe,2022,kregorkruusvald,168005844,04/13/2024,21:28,22:25,0 mins,57 mins,100,Android,Smart TV Pro,episode,direct play,127124
The Handmaid's Tale - Allegiance,2022,kregorkruusvald,168005844,04/13/2024,20:40,21:28,0 mins,47 mins,100,Android,Smart TV Pro,episode,direct play,127123
Mean Girls,2004,dlee247,63169931,04/13/2024,19:37,21:25,11 mins,1 hr 34 mins,100,tvOS,Apple TV,movie,direct play,137898
The Handmaid's Tale - Motherland,2022,kregorkruusvald,168005844,04/13/2024,19:46,20:40,0 mins,52 mins,100,Android,Smart TV Pro,episode,direct play,127122
The Handmaid's Tale - No Man’s Land,2022,kregorkruusvald,168005844,04/13/2024,18:57,19:46,0 mins,49 mins,100,Android,Smart TV Pro,episode,direct play,127121
Dreamland,2020,williamsarevet,314398203,04/13/2024,17:20,19:18,14 mins,1 hr 44 mins,100,webOS,LG 55SK7900PLA,movie,direct play,126186
RuPaul's Drag Race - LipSync Lalaparuza Smackdown Reunited,2024,kregorkruusvald,168005844,04/13/2024,15:11,16:12,0 mins,1 hr 1 min,100,Android,Smart TV Pro,episode,direct play,138442
Maid - Snaps,2021,Kristina K,16439482,04/13/2024,10:36,11:38,11 mins,52 mins,100,tvOS,Apple TV,episode,direct play,137837
The Handmaid's Tale - Together,2022,kregorkruusvald,168005844,04/13/2024,09:23,10:17,1 sec,54 mins,100,Android,Smart TV Pro,episode,direct play,127120
The Handmaid's Tale - Fairytale,2022,kregorkruusvald,168005844,04/13/2024,08:40,09:23,0 mins,43 mins,100,Android,Smart TV Pro,episode,direct play,127119
The Handmaid's Tale - Dear Offred,2022,kregorkruusvald,168005844,04/13/2024,07:53,08:40,0 mins,47 mins,100,Android,Smart TV Pro,episode,direct play,127118
Maid - Sky Blue,2021,Kristina K,16439482,04/13/2024,07:41,08:40,1 min,58 mins,100,tvOS,Apple TV,episode,direct play,137836
The Handmaid's Tale - Border,2022,kregorkruusvald,168005844,04/12/2024,22:24,23:11,0 mins,48 mins,100,Android,Smart TV Pro,episode,direct play,127117
Maid - Bear Hunt,2021,Kristina K,16439482,04/12/2024,21:20,22:39,21 mins,57 mins,100,tvOS,Apple TV,episode,direct play,137835
Maid - String Cheese,2021,Kristina K,16439482,04/12/2024,12:19,21:20,14 mins,52 mins,100,tvOS,Apple TV,episode,direct play,137834
The Handmaid's Tale - Ballet,2022,kregorkruusvald,168005844,04/12/2024,19:58,20:56,0 mins,57 mins,100,Android,Smart TV Pro,episode,direct play,127116
The Handmaid's Tale - Morning,2022,kregorkruusvald,168005844,04/12/2024,18:16,19:58,3 secs,55 mins,100,Android,Smart TV Pro,episode,direct play,127115
Dune: Part Two,2024,kregorkruusvald,168005844,04/11/2024,22:31,22:38,0 mins,7 mins,4,Android,Smart TV Pro,movie,direct play,137982
Maid - M,2021,Kristina K,16439482,04/11/2024,21:14,22:09,0 mins,55 mins,100,tvOS,Apple TV,episode,direct play,137833
Bray Wyatt: Becoming Immortal,2024,kregorkruusvald,168005844,04/11/2024,20:21,22:24,0 mins,2 hrs 3 mins,100,Android,Smart TV Pro,movie,direct play,138390
Maid - Thief,2021,Kristina K,16439482,04/11/2024,20:06,21:14,11 mins,57 mins,100,tvOS,Apple TV,episode,direct play,137832
WWE WrestleMania XL Sunday,2024,kregorkruusvald,168005844,04/11/2024,16:07,20:21,10 mins,3 hrs 36 mins,100,Android,Smart TV Pro,movie,direct play,138034
Maid - Cashmere,2021,Kristina K,16439482,04/11/2024,19:21,20:06,0 mins,46 mins,100,tvOS,Apple TV,episode,direct play,137831
Maid - Sea Glass,2021,Kristina K,16439482,04/11/2024,18:35,19:20,1 min,45 mins,100,tvOS,Apple TV,episode,direct play,137830
Maid - Ponies,2021,Kristina K,16439482,04/11/2024,13:59,18:35,29 mins,50 mins,100,tvOS,Apple TV,episode,direct play,137829
The Good Doctor - Critical Support,2024,dlee247,63169931,04/11/2024,17:43,18:28,3 mins,42 mins,100,tvOS,Apple TV,episode,direct play,138040
Maid - Dollar Store,2021,Kristina K,16439482,04/11/2024,13:07,13:59,3 mins,49 mins,100,tvOS,Apple TV,episode,direct play,137828
WWE WrestleMania XL Saturday,2024,kregorkruusvald,168005844,04/11/2024,12:10,16:06,0 mins,3 hrs 56 mins,100,Android,Smart TV Pro,movie,direct play,138035
WWE WrestleMania XL Sunday,2024,kregorkruusvald,168005844,04/11/2024,11:44,13:30,0 mins,1 hr 46 mins,100,webOS,LG 55SM9010PLA,movie,direct play,138034
Seinfeld - The Fatigues,1996,Rauno T,8898770,04/11/2024,11:18,11:41,0 mins,23 mins,100,tvOS,Apple TV,episode,direct play,126742
Seinfeld - The Package,1996,Rauno T,8898770,04/10/2024,12:18,12:42,1 min,23 mins,100,tvOS,Apple TV,episode,direct play,126741
The Bear - System,2022,dlee247,63169931,04/09/2024,20:37,21:07,3 mins,27 mins,100,tvOS,Apple TV,episode,direct play,138210
The Good Doctor - Skin in the Game,2024,dlee247,63169931,04/09/2024,19:50,20:36,3 mins,43 mins,100,tvOS,Apple TV,episode,direct play,138039
Shōgun - Abyss of Life,2024,Rauno T,8898770,04/09/2024,19:23,20:27,8 mins,56 mins,100,tvOS,Apple TV,episode,direct play,138207
Get a Little High - Dirty Honey,2023,Rauno T,8898770,04/09/2024,09:53,09:54,1 sec,1 min,100,macOS,raunotegelmann-MacBook-Pro,track,direct play,127362
Roam - Dirty Honey,2023,Rauno T,8898770,04/09/2024,09:49,09:53,0 mins,4 mins,100,macOS,raunotegelmann-MacBook-Pro,track,direct play,127361
Dirty Mind - Dirty Honey,2023,Rauno T,8898770,04/09/2024,09:45,09:49,0 mins,4 mins,100,macOS,raunotegelmann-MacBook-Pro,track,direct play,127360
Won't Take Me Alive - Dirty Honey,2023,Rauno T,8898770,04/09/2024,09:41,09:45,0 mins,4 mins,100,macOS,raunotegelmann-MacBook-Pro,track,direct play,127359
Don't Put Out the Fire - Dirty Honey,2023,Rauno T,8898770,04/09/2024,09:40,09:41,0 mins,1 min,100,macOS,raunotegelmann-MacBook-Pro,track,direct play,127358
Don't Put Out the Fire - Dirty Honey,2023,Rauno T,8898770,04/09/2024,08:11,09:00,45 mins,4 mins,100,macOS,raunotegelmann-MacBook-Pro,track,direct play,127358
I Just Can’t Help Believin’ (live) - Elvis Presley,1970,Rauno T,8898770,04/09/2024,08:09,08:13,0 mins,4 mins,100,Chrome,Chrome,track,direct play,138137
He Touched Me - Elvis Presley,1972,Rauno T,8898770,04/09/2024,08:08,08:09,0 mins,23 secs,15,Chrome,Chrome,track,direct play,138108
Love Letters - Elvis Presley,1971,Rauno T,8898770,04/09/2024,08:08,08:08,0 mins,16 secs,9,Chrome,Chrome,track,direct play,138093
Blue Suede Shoes - Elvis Presley,1956,Rauno T,8898770,04/09/2024,08:07,08:08,0 mins,1 min,100,Chrome,Chrome,track,direct play,138045
90 Day Fiancé: Happily Ever After? - Snow White and the Seven Chores,2024,Rauno T,8898770,04/08/2024,19:32,20:50,2 mins,1 hr 22 mins,100,tvOS,Apple TV,episode,direct play,137922
true story - Ariana Grande,2024,Rauno T,8898770,04/08/2024,19:52,19:55,0 mins,3 mins,100,tvOS,Apple TV,track,direct play,133609
supernatural - Ariana Grande,2024,Rauno T,8898770,04/08/2024,19:46,19:52,3 mins,3 mins,100,tvOS,Apple TV,track,direct play,133608
eternal sunshine - Ariana Grande,2024,Rauno T,8898770,04/08/2024,19:43,19:46,0 mins,4 mins,0,tvOS,Apple TV,track,direct play,133607
Saturn Returns Interlude - Ariana Grande,2024,Rauno T,8898770,04/08/2024,19:42,19:43,0 mins,1 min,100,tvOS,Apple TV,track,direct play,133606
don’t wanna break up again - Ariana Grande,2024,Rauno T,8898770,04/08/2024,19:39,19:42,0 mins,3 mins,100,tvOS,Apple TV,track,direct play,133605
bye - Ariana Grande,2024,Rauno T,8898770,04/08/2024,19:36,19:39,0 mins,3 mins,100,tvOS,Apple TV,track,direct play,133604
The Good Doctor - Baby, Baby, Baby,2024,dlee247,63169931,04/08/2024,19:07,19:53,3 mins,43 mins,100,tvOS,Apple TV,episode,direct play,138038
WWE WrestleMania XL Saturday,2024,kregorkruusvald,168005844,04/08/2024,16:26,20:00,0 mins,2 hrs 1 min,100,webOS,LG 55SM9010PLA,movie,direct play,138035
Grey's Anatomy - Baby Can I Hold You,2024,Kristina K,16439482,04/08/2024,18:41,19:27,3 mins,43 mins,100,tvOS,Apple TV,episode,direct play,137980
Troy,2004,dlee247,63169931,04/08/2024,18:31,19:07,3 mins,33 mins,17,tvOS,Apple TV,movie,direct play,126599
Seinfeld - The Little Kicks,1996,Rauno T,8898770,04/07/2024,19:07,19:30,0 mins,23 mins,100,tvOS,Apple TV,episode,direct play,126740
RuPaul's Drag Race - Booked & Blessed,2024,kregorkruusvald,168005844,04/07/2024,17:25,18:27,0 mins,1 hr 2 mins,100,Chrome,Chrome,episode,transcode,137981
90 Day Fiancé: Happily Ever After? - The Princess and the Pea Brain,2024,Rauno T,8898770,04/07/2024,16:18,17:50,15 mins,1 hr 18 mins,100,tvOS,Apple TV,episode,direct play,137870
A President, Europe and War,2022,Rauno T,8898770,04/07/2024,16:07,16:12,0 mins,5 mins,11,tvOS,Apple TV,movie,direct play,134867
Band of Brothers - Replacements,2001,Rauno T,8898770,04/07/2024,11:59,12:08,2 secs,8 mins,17,tvOS,Apple TV,episode,direct play,137939
Seinfeld - The Bizarro Jerry,1996,Rauno T,8898770,04/07/2024,11:35,11:59,0 mins,24 mins,100,tvOS,Apple TV,episode,direct play,126739
Seinfeld - The Soul Mate,1996,Rauno T,8898770,04/07/2024,08:44,09:08,2 mins,22 mins,100,tvOS,Apple TV,episode,direct play,126738
Good Boys,2019,williamsarevet,314398203,04/06/2024,21:24,22:59,7 mins,1 hr 29 mins,100,webOS,LG 55SK7900PLA,movie,direct play,137993
Shōgun - A Stick of Time,2024,Rauno T,8898770,04/06/2024,19:55,20:48,22 secs,52 mins,100,tvOS,Apple TV,episode,direct play,137992
90 Day Fiancé: Happily Ever After? - Once Upon a Rocky Relationship,2024,Rauno T,8898770,04/06/2024,18:09,19:39,3 mins,1 hr 26 mins,100,tvOS,Apple TV,episode,direct play,136132
Seinfeld - The Foundation,1996,Rauno T,8898770,04/06/2024,17:22,17:45,12 secs,23 mins,100,tvOS,Apple TV,episode,direct play,126737
Seinfeld - The Invitations,1996,Rauno T,8898770,04/06/2024,12:01,12:24,2 secs,24 mins,100,tvOS,Apple TV,episode,direct play,126710
Seinfeld - The Wait Out,1996,Rauno T,8898770,04/06/2024,07:58,08:21,2 secs,23 mins,100,tvOS,Apple TV,episode,direct play,126709
Dune: Part Two,2024,Rauno T,8898770,04/06/2024,07:52,07:58,6 secs,5 mins,100,tvOS,Apple TV,movie,direct play,137982
Seinfeld - The Bottle Deposit (1),1996,Rauno T,8898770,04/06/2024,13:31,07:51,1 sec,42 mins,100,tvOS,Apple TV,episode,direct play,126707
Generation Kill - Bomb in the Garden,2008,oleloigu,204325590,04/05/2024,12:14,13:05,4 mins,51 mins,100,macOS,Oles-MBP.lan,episode,direct play,137956
Band of Brothers - Carentan,2001,Rauno T,8898770,04/05/2024,09:10,11:06,1 hr 16 mins,57 mins,100,macOS,raunotegelmann-MacBook-Pro,episode,direct play,137938
Generation Kill - Stay Frosty,2008,oleloigu,204325590,04/05/2024,08:34,10:28,1 hr 4 mins,46 mins,100,macOS,Oles-MBP.lan,episode,direct play,137955
Generation Kill - A Burning Dog,2008,oleloigu,204325590,04/05/2024,07:48,08:34,9 mins,38 mins,100,macOS,Oles-MBP.lan,episode,direct play,137954
Seinfeld - The Calzone,1996,Rauno T,8898770,04/05/2024,08:07,08:35,6 mins,23 mins,100,tvOS,Apple TV,episode,direct play,126706
Generation Kill - Combat Jack,2008,oleloigu,204325590,04/05/2024,22:56,07:48,4 mins,36 mins,100,macOS,Oles-MBP.lan,episode,direct play,137953
Generation Kill - Screwby,2008,oleloigu,204325590,04/04/2024,22:07,22:56,11 mins,39 mins,100,macOS,Oles-MBP.lan,episode,direct play,137952
The Handmaid's Tale - The Wilderness,2021,kregorkruusvald,168005844,04/04/2024,21:48,22:47,0 mins,59 mins,100,Android,Smart TV Pro,episode,direct play,127113
Generation Kill - The Cradle of Civilization,2008,oleloigu,204325590,04/04/2024,21:12,22:07,5 mins,50 mins,100,macOS,Oles-MBP.lan,episode,direct play,137951
The Handmaid's Tale - Progress,2021,kregorkruusvald,168005844,04/04/2024,20:56,21:48,0 mins,52 mins,100,Android,Smart TV Pro,episode,direct play,127112
American Nightmare - Part Three: The Others,2024,Kristina K,16439482,04/04/2024,20:32,21:27,14 mins,42 mins,100,tvOS,Apple TV,episode,direct play,129316
Generation Kill - Get Some,2008,oleloigu,204325590,04/04/2024,19:55,21:12,23 mins,54 mins,100,macOS,Oles-MBP.lan,episode,direct play,137950
American Nightmare - Part Two: Gone Girl,2024,Kristina K,16439482,04/04/2024,19:47,20:32,1 min,44 mins,100,tvOS,Apple TV,episode,direct play,129318
Fullmetal Alchemist: Brotherhood - Hidden Truths,2009,kregorkruusvald,168005844,04/04/2024,19:17,19:41,0 mins,23 mins,100,Android,Smart TV Pro,episode,direct play,137756
The Pacific - Okinawa,2010,oleloigu,204325590,04/04/2024,19:08,19:17,1 min,8 mins,100,macOS,Oles-MBP.lan,episode,direct play,137976
The Pacific - Iwo Jima,2010,oleloigu,204325590,04/04/2024,19:04,19:08,0 mins,4 mins,100,macOS,Oles-MBP.lan,episode,direct play,137975
American Nightmare - Part One: The Boyfriend,2024,Kristina K,16439482,04/04/2024,19:02,19:47,0 mins,45 mins,100,tvOS,Apple TV,episode,direct play,129315
The Pacific - Peleliu Hills,2010,oleloigu,204325590,04/04/2024,18:55,19:04,1 min,8 mins,100,macOS,Oles-MBP.lan,episode,direct play,137974
Seinfeld - The Wig Master,1996,Rauno T,8898770,04/04/2024,14:56,19:00,20 secs,23 mins,100,tvOS,Apple TV,episode,direct play,126705
Fullmetal Alchemist: Brotherhood - Road of Hope,2009,kregorkruusvald,168005844,04/04/2024,20:05,19:17,6 secs,29 mins,100,Android,Smart TV Pro,episode,direct play,137755
The Pacific - Peleliu Airfield,2010,oleloigu,204325590,04/04/2024,18:49,18:55,0 mins,6 mins,100,macOS,Oles-MBP.lan,episode,direct play,137973
The Pacific - Peleliu Landing,2010,oleloigu,204325590,04/04/2024,18:37,18:49,2 mins,10 mins,100,macOS,Oles-MBP.lan,episode,direct play,137972
The Pacific - Gloucester/Pavuvu/Banika,2010,oleloigu,204325590,04/04/2024,18:29,18:37,3 secs,8 mins,100,macOS,Oles-MBP.lan,episode,direct play,137971
The Pacific - Basilone,2010,oleloigu,204325590,04/04/2024,18:17,18:27,5 secs,10 mins,100,macOS,Oles-MBP.lan,episode,direct play,137969
The Pacific - Guadalcanal/Leckie,2010,oleloigu,204325590,04/04/2024,18:17,18:20,0 mins,3 mins,0,macOS,Oles-MBP.lan,episode,transcode,137968
The Pacific - Guadalcanal/Leckie,2010,oleloigu,204325590,04/04/2024,16:57,18:16,11 mins,26 mins,100,macOS,Oles-MBP.lan,episode,direct play,137968
Grey's Anatomy - Walk on the Ocean,2024,Kristina K,16439482,04/04/2024,12:53,13:36,1 min,42 mins,100,tvOS,Apple TV,episode,direct play,137888
Grey's Anatomy - Keep the Family Close,2024,Kristina K,16439482,04/04/2024,18:04,12:53,24 mins,44 mins,100,tvOS,Apple TV,episode,direct play,137543
Seinfeld - The Friars Club,1996,Rauno T,8898770,04/04/2024,09:55,10:19,1 min,23 mins,100,tvOS,Apple TV,episode,direct play,126704
Band of Brothers - Points,2001,oleloigu,204325590,04/04/2024,09:51,10:34,22 mins,21 mins,100,macOS,Oles-MBP.lan,episode,direct play,137945
Band of Brothers - Why We Fight,2001,oleloigu,204325590,04/03/2024,22:10,22:42,13 mins,19 mins,100,macOS,Oles-MBP.lan,episode,direct play,137944
Band of Brothers - The Last Patrol,2001,oleloigu,204325590,04/03/2024,21:08,22:10,30 mins,32 mins,100,macOS,Oles-MBP.lan,episode,direct play,137943
Band of Brothers - The Breaking Point,2001,oleloigu,204325590,04/03/2024,20:27,21:08,15 mins,26 mins,100,macOS,Oles-MBP.lan,episode,direct play,137942
Band of Brothers - Bastogne,2001,oleloigu,204325590,04/03/2024,19:43,20:27,25 mins,19 mins,100,macOS,Oles-MBP.lan,episode,direct play,137941
Band of Brothers - Crossroads,2001,oleloigu,204325590,04/03/2024,08:51,19:43,40 mins,20 mins,100,macOS,Oles-MBP.lan,episode,direct play,137940
The Hustle,2019,Rika T,20848970,04/03/2024,15:26,19:22,48 mins,1 hr 32 mins,100,Tizen,TV 2019,movie,direct play,132361
Seinfeld - The Doll,1996,Rauno T,8898770,04/03/2024,14:50,15:13,0 mins,23 mins,100,tvOS,Apple TV,episode,direct play,126703
Seinfeld - The Shower Head,1996,Rauno T,8898770,04/03/2024,14:10,14:50,17 mins,23 mins,100,tvOS,Apple TV,episode,direct play,126702
Band of Brothers - Replacements,2001,oleloigu,204325590,04/02/2024,21:44,22:00,1 min,15 mins,100,macOS,Oles-MBP.lan,episode,direct play,137939
Band of Brothers - Carentan,2001,oleloigu,204325590,04/02/2024,21:12,21:33,3 mins,18 mins,100,macOS,Oles-MBP.lan,episode,direct play,137938
Prisoners,2013,williamsarevet,314398203,04/02/2024,21:09,23:55,20 mins,2 hrs 26 mins,100,webOS,LG 55SK7900PLA,movie,direct play,120657
Band of Brothers - Day of Days,2001,oleloigu,204325590,04/02/2024,20:35,21:12,15 mins,25 mins,100,macOS,Oles-MBP.lan,episode,direct play,137937
Band of Brothers - Currahee,2001,oleloigu,204325590,04/02/2024,19:26,20:35,45 mins,26 mins,100,macOS,Oles-MacBook-Pro.local,episode,direct play,137936
Seinfeld - The Cadillac (1),1996,Rauno T,8898770,04/02/2024,07:55,07:30,1 sec,44 mins,100,tvOS,Apple TV,episode,direct play,126700
The Office - Job Fair,2008,Rauno T,8898770,04/02/2024,19:28,07:04,1 sec,20 mins,100,tvOS,Apple TV,episode,direct play,75431
Tetris,2023,williamsarevet,314398203,04/01/2024,21:21,23:20,3 mins,1 hr 56 mins,100,webOS,LG 55SK7900PLA,movie,direct play,120281
The Great Canadian Pottery Throw Down - There's No Place Like Home,2024,dlee247,63169931,04/01/2024,19:33,19:45,4 mins,9 mins,19,tvOS,Apple TV,episode,direct play,137877
Shōgun - Ladies of the Willow World,2024,Rauno T,8898770,03/31/2024,21:05,19:08,3 mins,55 mins,100,tvOS,Apple TV,episode,direct play,137871
Seinfeld - The Seven,1996,Rauno T,8898770,03/31/2024,18:16,18:39,1 min,23 mins,100,tvOS,Apple TV,episode,direct play,126699
Seinfeld - The Caddy,1996,Rauno T,8898770,03/31/2024,16:35,16:58,15 secs,23 mins,100,tvOS,Apple TV,episode,direct play,126698
Seinfeld - The Rye,1996,Rauno T,8898770,03/31/2024,07:04,16:35,9 secs,23 mins,100,tvOS,Apple TV,episode,direct play,126697
RuPaul's Drag Race - Drag Race Vegas Live! Makeovers,2024,kregorkruusvald,168005844,03/30/2024,22:39,23:40,0 mins,1 hr 1 min,100,Android,Smart TV Pro,episode,direct play,137921
Farscape - Premiere,1999,Rauno T,8898770,03/30/2024,12:16,12:19,1 sec,2 mins,4,tvOS,Apple TV,episode,direct play,137645
Real Stumper - The Age of Electric,1996,Rauno T,8898770,03/30/2024,08:01,08:04,2 secs,2 mins,100,tvOS,Apple TV,track,direct play,99047
Cranky - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:58,08:01,0 mins,3 mins,100,tvOS,Apple TV,track,direct play,99046
Don't Wreck It - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:53,07:58,0 mins,6 mins,100,tvOS,Apple TV,track,direct play,99045
Blow Up - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:49,07:53,0 mins,3 mins,100,tvOS,Apple TV,track,direct play,99044
Scare Myself - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:39,07:49,5 mins,5 mins,0,tvOS,Apple TV,track,direct play,99043
You Complain - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:35,07:39,0 mins,4 mins,100,tvOS,Apple TV,track,direct play,99042
Unity or Grenadine - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:32,07:35,0 mins,4 mins,100,tvOS,Apple TV,track,direct play,99041
Nothing Happens - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:28,07:32,0 mins,4 mins,100,tvOS,Apple TV,track,direct play,99040
I Don't Mind - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:25,07:28,0 mins,3 mins,0,tvOS,Apple TV,track,direct play,99039
Remote Control - The Age of Electric,1996,Rauno T,8898770,03/30/2024,07:21,07:25,0 mins,4 mins,0,tvOS,Apple TV,track,direct play,99038
Shōgun - Broken to the Fist,2024,Rauno T,8898770,03/29/2024,19:35,20:30,1 min,54 mins,100,tvOS,Apple TV,episode,direct play,136519
The Office - Dunder Mifflin Infinity,2007,Rauno T,8898770,03/29/2024,19:21,19:25,0 mins,4 mins,11,tvOS,Apple TV,episode,direct play,75418
The Handmaid's Tale - Testimony,2021,kregorkruusvald,168005844,03/29/2024,18:21,19:18,0 mins,57 mins,100,Android,Smart TV Pro,episode,direct play,127111
